customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,city,state,zip_code,country,customer_segment,preferred_channel,marketing_consent
CUST002210,FirstName2210,LastName2210,customer2210@email.com,555-3318,1971-05-02,F,2023-05-24,New York,AZ,12367,USA,Budget,Online,True
CUST002211,FirstName2211,LastName2211,customer2211@email.com,555-7542,1979-09-12,Other,2024-07-09,Chicago,TX,46059,USA,Premium,Store,True
CUST002212,FirstName2212,LastName2212,customer2212@email.com,555-4461,1972-03-14,F,2024-05-17,Houston,CA,75942,USA,Premium,Mobile App,False
CUST002213,FirstName2213,LastName2213,customer2213@email.com,555-5587,1960-06-14,M,2022-04-02,Houston,AZ,95452,USA,Budget,Online,True
CUST002214,FirstName2214,LastName2214,customer2214@email.com,555-5289,2000-08-09,M,2022-04-03,Los Angeles,TX,19501,USA,Regular,Mobile App,False
CUST002215,FirstName2215,LastName2215,customer2215@email.com,555-1102,2003-03-12,M,2022-03-02,Chicago,AZ,94080,USA,Budget,Online,True
CUST002216,FirstName2216,LastName2216,customer2216@email.com,555-2903,2011-07-12,F,2024-09-25,New York,AZ,33330,USA,Regular,Online,True
CUST002217,FirstName2217,LastName2217,customer2217@email.com,555-6160,1976-09-05,F,2022-03-24,New York,IL,39807,USA,Regular,Online,True
CUST002218,FirstName2218,LastName2218,customer2218@email.com,555-4270,1963-12-07,M,2023-04-19,New York,TX,87810,USA,Regular,Mobile App,True
CUST002219,FirstName2219,LastName2219,customer2219@email.com,555-1075,2003-05-30,F,2024-07-16,New York,AZ,85235,USA,Regular,Mobile App,False
CUST002220,FirstName2220,LastName2220,customer2220@email.com,555-5801,1980-05-13,Other,2022-05-25,Phoenix,AZ,71384,USA,Regular,Mobile App,True
CUST002221,FirstName2221,LastName2221,customer2221@email.com,555-7752,1990-12-01,M,2023-09-02,Chicago,IL,71894,USA,Premium,Store,True
CUST002222,FirstName2222,LastName2222,customer2222@email.com,555-9432,1972-09-02,F,2022-07-27,Chicago,AZ,20832,USA,Premium,Mobile App,True
CUST002223,FirstName2223,LastName2223,customer2223@email.com,555-1581,1983-02-17,F,2022-02-16,Los Angeles,IL,83594,USA,Budget,Mobile App,False
CUST002224,FirstName2224,LastName2224,customer2224@email.com,555-4633,1976-06-07,M,2023-04-25,Chicago,CA,57178,USA,Regular,Store,True
CUST002225,FirstName2225,LastName2225,customer2225@email.com,555-6527,1973-07-31,F,2023-06-27,New York,TX,45783,USA,Budget,Store,True
CUST002226,FirstName2226,LastName2226,customer2226@email.com,555-8033,2000-03-04,M,2023-08-26,Phoenix,CA,42947,USA,Regular,Mobile App,True
CUST002227,FirstName2227,LastName2227,customer2227@email.com,555-9964,1987-03-29,M,2022-11-22,Los Angeles,TX,92656,USA,Regular,Store,True
CUST002228,FirstName2228,LastName2228,customer2228@email.com,555-9850,1964-04-03,F,2022-12-09,New York,TX,68239,USA,Regular,Mobile App,True
CUST002229,FirstName2229,LastName2229,customer2229@email.com,555-7446,1992-04-21,F,2023-09-27,Chicago,IL,20493,USA,Regular,Store,True
CUST002230,FirstName2230,LastName2230,customer2230@email.com,555-4374,2010-08-25,M,2024-01-17,New York,AZ,14458,USA,Budget,Store,False
CUST002231,FirstName2231,LastName2231,customer2231@email.com,555-2755,1963-10-24,F,2023-10-07,Chicago,NY,97304,USA,Budget,Online,True
CUST002232,FirstName2232,LastName2232,customer2232@email.com,555-2633,1967-06-23,M,2023-04-19,Phoenix,TX,22419,USA,Budget,Mobile App,True
CUST002233,FirstName2233,LastName2233,customer2233@email.com,555-3331,1989-06-22,F,2023-12-23,Houston,TX,17075,USA,Budget,Mobile App,True
CUST002234,FirstName2234,LastName2234,customer2234@email.com,555-3755,1962-02-18,F,2024-01-05,Phoenix,IL,40645,USA,Regular,Store,True
CUST002235,FirstName2235,LastName2235,customer2235@email.com,555-3902,1960-01-22,M,2023-11-14,Los Angeles,CA,67375,USA,Regular,Mobile App,False
CUST002236,FirstName2236,LastName2236,customer2236@email.com,555-1975,1960-12-12,M,2024-05-30,Houston,NY,20346,USA,Regular,Online,False
CUST002237,FirstName2237,LastName2237,customer2237@email.com,555-4515,1976-06-04,F,2024-09-16,Phoenix,IL,67691,USA,Budget,Mobile App,False
CUST002238,FirstName2238,LastName2238,customer2238@email.com,555-1524,1999-04-20,F,2022-02-14,Houston,NY,68057,USA,Budget,Online,True
CUST002239,FirstName2239,LastName2239,customer2239@email.com,555-8597,2013-05-17,Other,2022-02-20,Chicago,AZ,98351,USA,Regular,Mobile App,True
CUST002240,FirstName2240,LastName2240,customer2240@email.com,555-4778,1965-11-24,M,2022-01-10,Houston,IL,98806,USA,Budget,Online,False
CUST002241,FirstName2241,LastName2241,customer2241@email.com,555-1199,1978-03-27,Other,2024-07-07,Phoenix,NY,10393,USA,Regular,Store,True
CUST002242,FirstName2242,LastName2242,customer2242@email.com,555-1514,1979-03-31,F,2022-02-16,Phoenix,AZ,47252,USA,Premium,Online,False
CUST002243,FirstName2243,LastName2243,customer2243@email.com,555-2536,1979-11-11,Other,2022-12-11,Phoenix,AZ,32840,USA,Budget,Store,False
CUST002244,FirstName2244,LastName2244,customer2244@email.com,555-4991,1993-07-14,Other,2023-08-04,Chicago,CA,15990,USA,Regular,Store,True
CUST002245,FirstName2245,LastName2245,customer2245@email.com,555-1544,1965-04-27,F,2024-09-13,Houston,AZ,85708,USA,Premium,Mobile App,True
CUST002246,FirstName2246,LastName2246,customer2246@email.com,555-7517,2011-03-30,F,2024-08-23,Phoenix,NY,19658,USA,Budget,Store,False
CUST002247,FirstName2247,LastName2247,customer2247@email.com,555-8823,1983-07-29,M,2024-03-07,Los Angeles,TX,75661,USA,Regular,Mobile App,True
CUST002248,FirstName2248,LastName2248,customer2248@email.com,555-4568,1977-05-22,Other,2024-05-18,Chicago,IL,86159,USA,Budget,Store,True
CUST002249,FirstName2249,LastName2249,customer2249@email.com,555-1336,1960-04-01,F,2023-05-18,Houston,TX,30601,USA,Regular,Store,True
CUST002250,FirstName2250,LastName2250,customer2250@email.com,555-4571,1974-06-01,Other,2022-12-23,New York,NY,74648,USA,Premium,Store,False
CUST002251,FirstName2251,LastName2251,customer2251@email.com,555-5179,1971-08-31,F,2022-07-08,Chicago,NY,70211,USA,Budget,Store,True
CUST002252,FirstName2252,LastName2252,customer2252@email.com,555-2001,1976-10-03,Other,2024-08-27,Phoenix,CA,38683,USA,Premium,Store,False
CUST002253,FirstName2253,LastName2253,customer2253@email.com,555-2560,1966-04-04,M,2024-01-25,New York,AZ,15221,USA,Budget,Store,True
CUST002254,FirstName2254,LastName2254,customer2254@email.com,555-6835,1981-11-30,M,2023-10-15,Phoenix,AZ,64264,USA,Budget,Store,True
CUST002255,FirstName2255,LastName2255,customer2255@email.com,555-1228,1973-08-03,M,2022-04-01,Houston,TX,68205,USA,Premium,Online,True
CUST002256,FirstName2256,LastName2256,customer2256@email.com,555-5613,1990-01-04,F,2022-12-09,Phoenix,AZ,81176,USA,Regular,Store,True
CUST002257,FirstName2257,LastName2257,customer2257@email.com,555-2437,1975-05-05,Other,2024-01-25,Phoenix,TX,50853,USA,Premium,Store,True
CUST002258,FirstName2258,LastName2258,customer2258@email.com,555-4783,1981-07-22,F,2023-11-19,Los Angeles,NY,28542,USA,Regular,Store,False
CUST002259,FirstName2259,LastName2259,customer2259@email.com,555-9530,1976-09-25,M,2022-09-19,Houston,TX,13232,USA,Budget,Mobile App,True
CUST002260,FirstName2260,LastName2260,customer2260@email.com,555-1017,1999-12-01,M,2022-04-04,Chicago,CA,39576,USA,Budget,Mobile App,True
CUST002261,FirstName2261,LastName2261,customer2261@email.com,555-3964,1976-12-16,F,2023-12-19,Los Angeles,NY,94808,USA,Budget,Mobile App,True
CUST002262,FirstName2262,LastName2262,customer2262@email.com,555-2106,1991-08-19,Other,2024-03-15,New York,AZ,85084,USA,Regular,Mobile App,True
CUST002263,FirstName2263,LastName2263,customer2263@email.com,555-6997,2010-09-26,M,2023-03-21,New York,NY,75946,USA,Regular,Online,False
CUST002264,FirstName2264,LastName2264,customer2264@email.com,555-6444,2009-05-13,Other,2022-03-25,Phoenix,IL,84576,USA,Budget,Store,False
CUST002265,FirstName2265,LastName2265,customer2265@email.com,555-3743,1968-06-13,F,2023-07-24,Phoenix,NY,16598,USA,Regular,Online,False
CUST002266,FirstName2266,LastName2266,customer2266@email.com,555-9765,2014-03-05,M,2022-03-10,Phoenix,TX,89777,USA,Premium,Mobile App,False
CUST002267,FirstName2267,LastName2267,customer2267@email.com,555-3824,2005-09-02,F,2022-12-06,Chicago,NY,96161,USA,Premium,Mobile App,True
CUST002268,FirstName2268,LastName2268,customer2268@email.com,555-3754,2002-10-09,M,2022-01-02,New York,CA,82246,USA,Premium,Mobile App,False
CUST002269,FirstName2269,LastName2269,customer2269@email.com,555-9792,1971-06-08,Other,2024-08-06,Los Angeles,CA,96833,USA,Premium,Online,False
CUST002270,FirstName2270,LastName2270,customer2270@email.com,555-2452,1984-11-20,F,2023-05-14,Chicago,CA,27259,USA,Budget,Mobile App,True
CUST002271,FirstName2271,LastName2271,customer2271@email.com,555-2081,1997-10-23,F,2023-08-15,Phoenix,CA,11337,USA,Budget,Online,True
CUST002272,FirstName2272,LastName2272,customer2272@email.com,555-3090,1963-03-29,Other,2022-08-01,New York,IL,29564,USA,Premium,Online,True
CUST002273,FirstName2273,LastName2273,customer2273@email.com,555-8191,2004-09-05,F,2024-05-20,Los Angeles,NY,41942,USA,Regular,Mobile App,True
CUST002274,FirstName2274,LastName2274,customer2274@email.com,555-1678,1971-09-20,Other,2022-04-06,Houston,IL,16164,USA,Regular,Store,False
CUST002275,FirstName2275,LastName2275,customer2275@email.com,555-4228,1960-04-04,Other,2024-04-24,New York,IL,87970,USA,Premium,Store,False
CUST002276,FirstName2276,LastName2276,customer2276@email.com,555-8530,1991-12-04,F,2024-07-13,Phoenix,NY,90098,USA,Budget,Online,True
CUST002277,FirstName2277,LastName2277,customer2277@email.com,555-2163,1962-01-20,Other,2022-06-15,Phoenix,NY,64488,USA,Budget,Mobile App,True
CUST002278,FirstName2278,LastName2278,customer2278@email.com,555-8695,1986-10-13,F,2024-06-04,Phoenix,NY,30856,USA,Budget,Mobile App,True
CUST002279,FirstName2279,LastName2279,customer2279@email.com,555-2955,1962-08-13,F,2022-09-11,Phoenix,IL,18766,USA,Budget,Store,False
CUST002280,FirstName2280,LastName2280,customer2280@email.com,555-3657,1973-07-13,Other,2022-03-25,Los Angeles,NY,65023,USA,Regular,Online,True
CUST002281,FirstName2281,LastName2281,customer2281@email.com,555-7011,1996-05-30,Other,2024-06-25,Chicago,TX,61544,USA,Regular,Online,False
CUST002282,FirstName2282,LastName2282,customer2282@email.com,555-4831,1995-05-07,M,2022-03-28,Phoenix,AZ,61605,USA,Regular,Store,True
CUST002283,FirstName2283,LastName2283,customer2283@email.com,555-5967,2012-02-22,F,2024-03-08,Chicago,IL,95986,USA,Premium,Store,False
CUST002284,FirstName2284,LastName2284,customer2284@email.com,555-7414,1977-08-12,Other,2022-11-10,Phoenix,CA,39454,USA,Budget,Store,False
CUST002285,FirstName2285,LastName2285,customer2285@email.com,555-1139,1987-02-13,Other,2023-09-12,Houston,CA,69456,USA,Premium,Online,True
CUST002286,FirstName2286,LastName2286,customer2286@email.com,555-7313,1972-01-31,F,2024-06-22,New York,NY,48734,USA,Premium,Store,True
CUST002287,FirstName2287,LastName2287,customer2287@email.com,555-7732,1972-04-30,Other,2022-12-18,Phoenix,IL,44937,USA,Budget,Online,True
CUST002288,FirstName2288,LastName2288,customer2288@email.com,555-9432,2006-01-16,Other,2024-06-26,New York,AZ,74617,USA,Budget,Mobile App,True
CUST002289,FirstName2289,LastName2289,customer2289@email.com,555-7677,1973-03-26,Other,2022-09-03,Chicago,NY,96247,USA,Budget,Mobile App,False
CUST002290,FirstName2290,LastName2290,customer2290@email.com,555-5319,1979-10-16,M,2023-07-28,Chicago,CA,27560,USA,Budget,Store,False
CUST002291,FirstName2291,LastName2291,customer2291@email.com,555-4058,1992-10-20,Other,2022-02-28,Chicago,AZ,40913,USA,Premium,Online,False
CUST002292,FirstName2292,LastName2292,customer2292@email.com,555-4314,1963-02-12,Other,2022-09-04,New York,NY,57951,USA,Budget,Mobile App,False
CUST002293,FirstName2293,LastName2293,customer2293@email.com,555-7646,1962-07-06,F,2024-01-07,Chicago,IL,71198,USA,Budget,Store,False
CUST002294,FirstName2294,LastName2294,customer2294@email.com,555-9181,1989-09-05,F,2023-02-16,Phoenix,IL,93326,USA,Regular,Online,False
CUST002295,FirstName2295,LastName2295,customer2295@email.com,555-4930,1999-03-03,F,2023-08-01,Houston,IL,61514,USA,Regular,Mobile App,False
CUST002296,FirstName2296,LastName2296,customer2296@email.com,555-2041,1998-08-28,M,2024-07-16,Chicago,CA,20364,USA,Premium,Store,False
CUST002297,FirstName2297,LastName2297,customer2297@email.com,555-7061,1961-12-26,Other,2023-12-16,New York,AZ,53521,USA,Budget,Store,True
CUST002298,FirstName2298,LastName2298,customer2298@email.com,555-6598,1976-08-18,F,2023-09-03,Los Angeles,IL,58655,USA,Budget,Store,False
CUST002299,FirstName2299,LastName2299,customer2299@email.com,555-5949,2000-01-27,M,2022-04-26,Los Angeles,NY,69401,USA,Regular,Online,True
CUST002300,FirstName2300,LastName2300,customer2300@email.com,555-7028,2012-10-18,M,2022-09-30,Los Angeles,TX,26061,USA,Regular,Online,False
CUST002301,FirstName2301,LastName2301,customer2301@email.com,555-9920,2012-05-07,M,2022-09-11,Los Angeles,TX,25249,USA,Regular,Store,False
CUST002302,FirstName2302,LastName2302,customer2302@email.com,555-4497,1965-01-03,F,2023-08-04,Houston,CA,96217,USA,Regular,Online,True
CUST002303,FirstName2303,LastName2303,customer2303@email.com,555-1296,1962-09-09,Other,2023-10-24,New York,TX,79576,USA,Regular,Online,True
CUST002304,FirstName2304,LastName2304,customer2304@email.com,555-2970,1967-02-14,F,2024-01-18,Phoenix,TX,22108,USA,Budget,Store,False
CUST002305,FirstName2305,LastName2305,customer2305@email.com,555-3562,1978-10-05,F,2024-04-15,Chicago,CA,66747,USA,Budget,Store,False
CUST002306,FirstName2306,LastName2306,customer2306@email.com,555-5375,2004-09-06,M,2022-04-26,Houston,CA,94255,USA,Premium,Mobile App,True
CUST002307,FirstName2307,LastName2307,customer2307@email.com,555-9667,1996-11-12,F,2024-06-15,Los Angeles,CA,68288,USA,Regular,Store,True
CUST002308,FirstName2308,LastName2308,customer2308@email.com,555-8044,1995-11-30,Other,2022-11-28,Houston,CA,35556,USA,Regular,Online,True
CUST002309,FirstName2309,LastName2309,customer2309@email.com,555-5565,1965-07-22,Other,2024-04-27,New York,IL,29988,USA,Regular,Mobile App,True
CUST002310,FirstName2310,LastName2310,customer2310@email.com,555-1402,1992-12-19,F,2023-10-27,Phoenix,NY,14766,USA,Premium,Online,False
CUST002311,FirstName2311,LastName2311,customer2311@email.com,555-3919,1971-06-27,M,2022-11-13,Los Angeles,IL,70701,USA,Budget,Online,True
CUST002312,FirstName2312,LastName2312,customer2312@email.com,555-7970,1962-05-17,Other,2022-11-05,Los Angeles,AZ,26176,USA,Premium,Store,True
CUST002313,FirstName2313,LastName2313,customer2313@email.com,555-9099,1974-10-03,M,2022-07-23,New York,CA,59556,USA,Budget,Store,False
CUST002314,FirstName2314,LastName2314,customer2314@email.com,555-3525,2006-06-25,F,2022-06-30,New York,AZ,94525,USA,Premium,Mobile App,False
CUST002315,FirstName2315,LastName2315,customer2315@email.com,555-5032,1990-11-10,M,2024-01-07,Chicago,AZ,56169,USA,Budget,Mobile App,True
CUST002316,FirstName2316,LastName2316,customer2316@email.com,555-4844,1973-04-23,M,2022-06-04,Houston,CA,90733,USA,Premium,Mobile App,True
CUST002317,FirstName2317,LastName2317,customer2317@email.com,555-1023,1985-10-11,F,2024-05-23,Houston,CA,56404,USA,Premium,Online,True
CUST002318,FirstName2318,LastName2318,customer2318@email.com,555-7934,1998-04-17,M,2023-06-04,Chicago,NY,71543,USA,Regular,Online,True
CUST002319,FirstName2319,LastName2319,customer2319@email.com,555-8522,1964-02-01,Other,2022-07-11,Houston,AZ,75252,USA,Premium,Mobile App,True
CUST002320,FirstName2320,LastName2320,customer2320@email.com,555-4275,1994-03-11,M,2022-04-12,New York,TX,26342,USA,Premium,Store,True
CUST002321,FirstName2321,LastName2321,customer2321@email.com,555-6803,2009-09-01,M,2024-07-03,Phoenix,AZ,92853,USA,Premium,Mobile App,True
CUST002322,FirstName2322,LastName2322,customer2322@email.com,555-9077,1999-01-01,Other,2024-02-20,Chicago,AZ,43852,USA,Regular,Store,True
CUST002323,FirstName2323,LastName2323,customer2323@email.com,555-6313,1999-09-16,F,2022-05-15,Los Angeles,CA,38402,USA,Budget,Online,True
CUST002324,FirstName2324,LastName2324,customer2324@email.com,555-3644,2005-08-09,M,2023-10-12,New York,AZ,48277,USA,Regular,Online,False
CUST002325,FirstName2325,LastName2325,customer2325@email.com,555-3527,1976-07-08,M,2024-01-22,Chicago,TX,17492,USA,Regular,Online,False
CUST002326,FirstName2326,LastName2326,customer2326@email.com,555-4458,1993-05-03,Other,2022-02-20,Houston,CA,93287,USA,Budget,Store,True
CUST002327,FirstName2327,LastName2327,customer2327@email.com,555-2092,1970-04-17,Other,2022-02-26,Chicago,TX,99610,USA,Regular,Store,True
CUST002328,FirstName2328,LastName2328,customer2328@email.com,555-4871,1960-07-25,F,2023-11-17,Chicago,CA,83254,USA,Regular,Online,False
CUST002329,FirstName2329,LastName2329,customer2329@email.com,555-3432,1961-03-20,Other,2022-03-15,Los Angeles,TX,32874,USA,Regular,Mobile App,True
CUST002330,FirstName2330,LastName2330,customer2330@email.com,555-9334,1985-09-24,Other,2023-02-13,Los Angeles,AZ,72066,USA,Budget,Store,False
CUST002331,FirstName2331,LastName2331,customer2331@email.com,555-2036,1988-02-26,Other,2022-10-11,Houston,NY,57386,USA,Regular,Store,True
CUST002332,FirstName2332,LastName2332,customer2332@email.com,555-3855,1966-01-14,F,2022-03-30,Houston,IL,19439,USA,Premium,Mobile App,False
CUST002333,FirstName2333,LastName2333,customer2333@email.com,555-6405,1998-06-03,F,2022-01-18,Phoenix,NY,85527,USA,Budget,Store,True
CUST002334,FirstName2334,LastName2334,customer2334@email.com,555-6259,2000-06-12,Other,2023-05-24,Chicago,CA,17890,USA,Regular,Online,True
CUST002335,FirstName2335,LastName2335,customer2335@email.com,555-1297,1982-10-02,M,2023-03-22,Los Angeles,NY,19321,USA,Budget,Mobile App,False
CUST002336,FirstName2336,LastName2336,customer2336@email.com,555-2574,1972-03-12,Other,2023-11-09,New York,CA,50302,USA,Premium,Online,True
CUST002337,FirstName2337,LastName2337,customer2337@email.com,555-8045,1996-03-14,F,2023-06-29,Phoenix,TX,63213,USA,Premium,Mobile App,False
CUST002338,FirstName2338,LastName2338,customer2338@email.com,555-4532,1966-08-28,M,2023-03-13,Houston,TX,40320,USA,Premium,Mobile App,True
CUST002339,FirstName2339,LastName2339,customer2339@email.com,555-3160,1999-04-13,Other,2023-02-03,New York,TX,54448,USA,Budget,Mobile App,False
CUST002340,FirstName2340,LastName2340,customer2340@email.com,555-9924,1997-09-17,F,2022-08-31,Los Angeles,AZ,50470,USA,Premium,Online,True
CUST002341,FirstName2341,LastName2341,customer2341@email.com,555-7262,1989-07-01,F,2022-07-12,New York,AZ,98095,USA,Budget,Mobile App,False
CUST002342,FirstName2342,LastName2342,customer2342@email.com,555-3976,1980-12-01,M,2022-05-29,New York,CA,25866,USA,Budget,Online,False
CUST002343,FirstName2343,LastName2343,customer2343@email.com,555-1385,1991-04-27,F,2024-04-06,Houston,IL,47065,USA,Budget,Mobile App,False
CUST002344,FirstName2344,LastName2344,customer2344@email.com,555-5654,2003-01-21,M,2023-12-30,New York,NY,28386,USA,Regular,Mobile App,False
CUST002345,FirstName2345,LastName2345,customer2345@email.com,555-7482,1987-06-20,F,2023-07-12,Houston,TX,62548,USA,Regular,Mobile App,False
CUST002346,FirstName2346,LastName2346,customer2346@email.com,555-8375,1987-10-08,M,2023-03-06,Los Angeles,TX,55555,USA,Regular,Mobile App,True
CUST002347,FirstName2347,LastName2347,customer2347@email.com,555-5209,1989-08-29,M,2022-01-24,Houston,CA,56268,USA,Regular,Mobile App,True
CUST002348,FirstName2348,LastName2348,customer2348@email.com,555-8704,1977-11-13,M,2023-08-26,Houston,IL,84061,USA,Regular,Mobile App,True
CUST002349,FirstName2349,LastName2349,customer2349@email.com,555-8608,1999-08-07,M,2022-04-23,Phoenix,IL,28003,USA,Budget,Mobile App,False
CUST002350,FirstName2350,LastName2350,customer2350@email.com,555-4649,1988-10-21,M,2022-02-20,Chicago,AZ,71073,USA,Budget,Online,True
CUST002351,FirstName2351,LastName2351,customer2351@email.com,555-7029,1991-05-19,M,2022-06-15,Phoenix,CA,70643,USA,Regular,Mobile App,True
CUST002352,FirstName2352,LastName2352,customer2352@email.com,555-7988,1986-11-20,M,2022-03-22,Chicago,AZ,48008,USA,Budget,Mobile App,False
CUST002353,FirstName2353,LastName2353,customer2353@email.com,555-7446,1991-04-13,F,2023-02-28,Houston,CA,49129,USA,Regular,Store,False
CUST002354,FirstName2354,LastName2354,customer2354@email.com,555-4627,1987-07-30,Other,2022-09-21,New York,IL,90214,USA,Premium,Store,True
CUST002355,FirstName2355,LastName2355,customer2355@email.com,555-4972,1983-03-10,F,2023-08-16,Houston,IL,39676,USA,Budget,Store,False
CUST002356,FirstName2356,LastName2356,customer2356@email.com,555-5322,1961-07-16,Other,2024-02-17,Phoenix,CA,29150,USA,Premium,Online,False
CUST002357,FirstName2357,LastName2357,customer2357@email.com,555-9200,1997-09-09,M,2023-09-12,Houston,CA,85447,USA,Budget,Mobile App,False
CUST002358,FirstName2358,LastName2358,customer2358@email.com,555-2634,1982-05-10,M,2022-04-17,New York,AZ,68398,USA,Premium,Online,True
CUST002359,FirstName2359,LastName2359,customer2359@email.com,555-2886,2002-12-13,M,2023-05-06,Chicago,IL,77970,USA,Regular,Online,False
CUST002360,FirstName2360,LastName2360,customer2360@email.com,555-7763,1993-03-29,F,2023-04-29,Phoenix,CA,26470,USA,Premium,Online,True
CUST002361,FirstName2361,LastName2361,customer2361@email.com,555-1703,1987-01-27,F,2023-08-04,Houston,IL,60004,USA,Premium,Online,True
CUST002362,FirstName2362,LastName2362,customer2362@email.com,555-1894,1962-06-16,M,2024-07-07,Chicago,NY,27873,USA,Premium,Online,False
CUST002363,FirstName2363,LastName2363,customer2363@email.com,555-6461,1995-04-20,F,2023-06-26,Phoenix,TX,34944,USA,Regular,Mobile App,False
CUST002364,FirstName2364,LastName2364,customer2364@email.com,555-8722,1960-03-16,Other,2024-08-20,Houston,NY,85191,USA,Budget,Online,True
CUST002365,FirstName2365,LastName2365,customer2365@email.com,555-5277,1992-05-04,Other,2022-11-02,Los Angeles,IL,52894,USA,Regular,Store,True
CUST002366,FirstName2366,LastName2366,customer2366@email.com,555-2386,1966-07-02,M,2024-08-14,Phoenix,AZ,58625,USA,Premium,Online,False
CUST002367,FirstName2367,LastName2367,customer2367@email.com,555-4007,1977-02-02,F,2022-06-11,Los Angeles,NY,42592,USA,Premium,Store,False
CUST002368,FirstName2368,LastName2368,customer2368@email.com,555-5796,1976-06-05,F,2023-02-21,Los Angeles,NY,12453,USA,Regular,Online,False
CUST002369,FirstName2369,LastName2369,customer2369@email.com,555-7810,2005-04-03,Other,2023-12-11,Houston,AZ,13672,USA,Premium,Mobile App,False
CUST002370,FirstName2370,LastName2370,customer2370@email.com,555-3307,2011-01-20,F,2023-01-26,Phoenix,NY,30052,USA,Budget,Online,False
CUST002371,FirstName2371,LastName2371,customer2371@email.com,555-8178,1985-08-30,M,2023-04-22,Chicago,CA,14920,USA,Regular,Online,False
CUST002372,FirstName2372,LastName2372,customer2372@email.com,555-1957,1973-12-02,M,2023-07-04,Chicago,NY,31413,USA,Premium,Mobile App,False
CUST002373,FirstName2373,LastName2373,customer2373@email.com,555-7916,1995-01-24,F,2022-07-05,Houston,IL,30903,USA,Premium,Online,True
CUST002374,FirstName2374,LastName2374,customer2374@email.com,555-9524,1973-10-02,Other,2024-03-23,Los Angeles,NY,27864,USA,Premium,Online,False
CUST002375,FirstName2375,LastName2375,customer2375@email.com,555-7574,2011-06-18,M,2022-08-09,Los Angeles,NY,40110,USA,Premium,Online,True
CUST002376,FirstName2376,LastName2376,customer2376@email.com,555-5155,1996-08-17,F,2023-03-28,New York,NY,97861,USA,Regular,Store,False
CUST002377,FirstName2377,LastName2377,customer2377@email.com,555-1175,1999-04-03,F,2022-05-26,Houston,AZ,89948,USA,Regular,Store,True
CUST002378,FirstName2378,LastName2378,customer2378@email.com,555-1928,1975-07-28,F,2023-10-20,Chicago,CA,17346,USA,Premium,Online,True
CUST002379,FirstName2379,LastName2379,customer2379@email.com,555-5232,2003-09-30,M,2022-08-29,New York,CA,45501,USA,Budget,Online,True
CUST002380,FirstName2380,LastName2380,customer2380@email.com,555-3081,2008-06-17,F,2023-04-15,New York,AZ,12147,USA,Premium,Store,True
CUST002381,FirstName2381,LastName2381,customer2381@email.com,555-3677,1971-11-17,F,2022-02-23,Chicago,NY,67586,USA,Budget,Store,False
CUST002382,FirstName2382,LastName2382,customer2382@email.com,555-9953,2001-07-01,Other,2024-03-05,New York,TX,94173,USA,Budget,Mobile App,False
CUST002383,FirstName2383,LastName2383,customer2383@email.com,555-6261,1983-05-14,F,2022-04-19,Phoenix,AZ,33970,USA,Regular,Online,False
CUST002384,FirstName2384,LastName2384,customer2384@email.com,555-6894,2008-08-03,M,2023-07-04,Houston,CA,98819,USA,Regular,Mobile App,True
CUST002385,FirstName2385,LastName2385,customer2385@email.com,555-6562,2005-05-17,M,2022-07-04,Los Angeles,IL,88485,USA,Premium,Mobile App,False
CUST002386,FirstName2386,LastName2386,customer2386@email.com,555-7312,1995-05-14,Other,2022-10-16,Chicago,AZ,29324,USA,Premium,Store,True
CUST002387,FirstName2387,LastName2387,customer2387@email.com,555-4074,2000-06-29,Other,2024-02-27,New York,CA,23071,USA,Premium,Online,True
CUST002388,FirstName2388,LastName2388,customer2388@email.com,555-1772,1970-09-11,Other,2023-04-14,Phoenix,NY,40894,USA,Budget,Store,False
CUST002389,FirstName2389,LastName2389,customer2389@email.com,555-1819,1966-08-19,F,2024-05-25,New York,TX,48187,USA,Budget,Online,True
CUST002390,FirstName2390,LastName2390,customer2390@email.com,555-3474,1991-08-17,M,2023-08-25,Phoenix,AZ,43006,USA,Budget,Store,True
CUST002391,FirstName2391,LastName2391,customer2391@email.com,555-6215,1969-10-24,F,2022-04-15,Los Angeles,CA,28625,USA,Regular,Store,False
CUST002392,FirstName2392,LastName2392,customer2392@email.com,555-5092,1979-10-07,Other,2023-04-11,Los Angeles,CA,12813,USA,Regular,Store,True
CUST002393,FirstName2393,LastName2393,customer2393@email.com,555-3364,1970-02-19,F,2022-06-30,Houston,IL,99797,USA,Regular,Mobile App,False
CUST002394,FirstName2394,LastName2394,customer2394@email.com,555-4151,1977-07-09,Other,2024-01-24,New York,AZ,35624,USA,Premium,Store,False
CUST002395,FirstName2395,LastName2395,customer2395@email.com,555-5948,1999-09-23,M,2022-11-09,Phoenix,AZ,75417,USA,Budget,Mobile App,False
CUST002396,FirstName2396,LastName2396,customer2396@email.com,555-1192,1984-04-22,F,2022-01-22,Los Angeles,NY,59045,USA,Budget,Mobile App,False
CUST002397,FirstName2397,LastName2397,customer2397@email.com,555-9314,1991-05-05,M,2023-09-19,Chicago,CA,99374,USA,Regular,Store,False
CUST002398,FirstName2398,LastName2398,customer2398@email.com,555-3976,1995-08-22,F,2023-10-12,Los Angeles,CA,88346,USA,Budget,Store,False
